index,smiles
2280,CN1c2ccc3ccccc3c2-c2c(ccc3ccccc23)N(C)P1(=[S+]Sc1cc(F)cc(F)c1)N(C)C1C2C[C@H]3C[C@@H](C2)C[C@@H]1C3
2281,CN(C)P1(=[S+]Sc2cc(F)cc(F)c2)N(C)c2ccc3ccccc3c2-c2c(ccc3ccccc23)N1C
2282,CN1c2ccc3ccccc3c2-c2c(ccc3ccccc23)N(C)P1(=[S+]Sc1cc(F)cc(F)c1)N1c2ccccc2CCc2ccccc21
2283,CC(C)N([C@H]1CCc2ccccc21)P1(=[S+]Sc2cc(F)cc(F)c2)N(C)c2ccc3ccccc3c2-c2c(ccc3ccccc23)N1C
2284,CN1c2ccc3ccccc3c2-c2c(ccc3ccccc23)N(C)P1(=[S+]Sc1cc(F)cc(F)c1)N(C1CCCCC1)[C@H]1CCCc2ccccc21
2285,CC(C)N(C1CCCCC1)P1(=[S+]Sc2cc(F)cc(F)c2)N(C)c2ccc3ccccc3c2-c2c(ccc3ccccc23)N1C
2286,COc1ccc2c3c1OP(=[Se+]Sc1cc(F)cc(F)c1)(N(C(C)C)C(C)C)Oc1c(OC)ccc4c1C3(CC2)CC4
2287,CC(C)N(C(C)C)P1(=[Se+]Sc2cc(F)cc(F)c2)Oc2c(-c3ccccc3)ccc3c2C2(CC3)CCc3ccc(-c4ccccc4)c(c32)O1
2288,CC(C)N(C(C)C)P1(=[Se+]Sc2cc(F)cc(F)c2)Oc2c(-c3ccc(C(F)(F)F)cc3)ccc3c2C2(CC3)CCc3ccc(-c4ccc(C(F)(F)F)cc4)c(c32)O1
2289,COc1ccc(-c2ccc3c4c2OP(=[Se+]Sc2cc(F)cc(F)c2)(N(C(C)C)C(C)C)Oc2c(-c5ccc(OC)cc5)ccc5c2C4(CC3)CC5)cc1
2290,Cc1ccc2c3c1OP(=[S+]Sc1cc(F)cc(F)c1)(N(C(C)C)C(C)(C)C)Oc1c(C)ccc4c1C3(CC2)CC4
2291,CC(C)N(C(C)C)P1(=[S+]Sc2ccccc2-c2ccccc2)Oc2ccc3ccccc3c2-c2c(ccc3ccccc23)O1
2292,CC(C)N(C(C)C)P1(=[Se+]Sc2ccccc2-c2ccccc2)Oc2ccc3ccccc3c2-c2c(ccc3ccccc23)O1
2293,CC(C)N(C(C)C)P1(=[S+]Sc2ccccc2-c2ccccc2)N(C)c2ccc3ccccc3c2-c2c(ccc3ccccc23)N1C
2294,CC(C)N(C(C)C)P1(=[Se+]Sc2ccccc2-c2ccccc2)N(C)c2ccc3ccccc3c2-c2c(ccc3ccccc23)N1C
2295,CC(C)N(C(C)C)P1(=[Se+]Sc2ccccc2-c2ccccc2)Oc2cccc3c2C2(CC3)CCc3cccc(c32)O1
2296,CC(C)N(C(C)C)P1(=[S+]Sc2ccccc2-c2ccccc2)Oc2cccc3c2C2(CC3)CCc3cccc(c32)O1
2297,CC(C)N(C(C)C)P1(=[S+]Sc2ccccc2-c2ccccc2)Oc2ccc3c(c2-c2c(ccc4c2CCCC4)O1)CCCC3
2298,CC(C)N(C(C)C)P1(=[Se+]Sc2ccccc2-c2ccccc2)Oc2ccc3c(c2-c2c(ccc4c2CCCC4)O1)CCCC3
2299,CC(C)N(C(C)C)P1(=[S+]Sc2ccccc2-c2ccccc2)N(C)c2ccc3c(c2-c2c(ccc4c2CCCC4)N1C)CCCC3
2300,CC(C)N(C(C)C)P1(=[Se+]Sc2ccccc2-c2ccccc2)N(C)c2ccc3c(c2-c2c(ccc4c2CCCC4)N1C)CCCC3
2301,CC(C)N(C(C)C)P1(=[Se+]Sc2ccccc2-c2ccccc2)N(C)c2cccc3c2C2(CC3)CCc3cccc(c32)N1C
2302,CC(C)N(C(C)C)P1(=[S+]Sc2ccccc2-c2ccccc2)N(C)c2cccc3c2C2(CC3)CCc3cccc(c32)N1C
2303,CC(C)N(C(C)C)P1(=[S+]Sc2ccccc2-c2ccccc2)Oc2cccc3c2C2(CO3)COc3cccc(c32)O1
2304,CC(C)N(C(C)C)P1(=[Se+]Sc2ccccc2-c2ccccc2)Oc2cccc3c2C2(CO3)COc3cccc(c32)O1
2305,CN1c2ccc3ccccc3c2-c2c(ccc3ccccc23)N(C)P1(=[S+]Sc1ccccc1-c1ccccc1)N(C)[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2
2306,CC(C)N(C(c1ccccc1)c1ccccc1)P1(=[S+]Sc2ccccc2-c2ccccc2)N(C)c2ccc3ccccc3c2-c2c(ccc3ccccc23)N1C
2307,CC(C)N([C@H]1CCCc2ccccc21)P1(=[S+]Sc2ccccc2-c2ccccc2)N(C)c2ccc3ccccc3c2-c2c(ccc3ccccc23)N1C
2308,CC(C)N([C@H](C)c1ccccc1)P1(=[S+]Sc2ccccc2-c2ccccc2)N(C)c2ccc3ccccc3c2-c2c(ccc3ccccc23)N1C
2309,CC(C)[C@@H](c1ccccc1)N(C(C)C)P1(=[S+]Sc2ccccc2-c2ccccc2)N(C)c2ccc3ccccc3c2-c2c(ccc3ccccc23)N1C
2310,CC(C)N([C@H](c1ccccc1)C(F)(F)F)P1(=[S+]Sc2ccccc2-c2ccccc2)N(C)c2ccc3ccccc3c2-c2c(ccc3ccccc23)N1C
2311,C[C@H](c1ccccc1)N([C@H](C)c1ccccc1)P1(=[S+]Sc2ccccc2-c2ccccc2)N(C)c2ccc3ccccc3c2-c2c(ccc3ccccc23)N1C
2312,CN1c2ccc3ccccc3c2-c2c(ccc3ccccc23)N(C)P1(=[S+]Sc1ccccc1-c1ccccc1)N(Cc1ccccc1)Cc1ccccc1
2313,CN1c2ccc3ccccc3c2-c2c(ccc3ccccc23)N(C)P1(=[S+]Sc1ccccc1-c1ccccc1)N1c2ccccc2C=Cc2ccccc21
2314,CC(C)N(C(C)(C)c1ccccc1)P1(=[S+]Sc2ccccc2-c2ccccc2)N(C)c2ccc3ccccc3c2-c2c(ccc3ccccc23)N1C
2315,CC[C@H](c1ccccc1)N(C(C)C)P1(=[S+]Sc2ccccc2-c2ccccc2)N(C)c2ccc3ccccc3c2-c2c(ccc3ccccc23)N1C
2316,CN1c2ccc3ccccc3c2-c2c(ccc3ccccc23)N(C)P1(=[S+]Sc1ccccc1-c1ccccc1)N1C(C)(C)CCCC1(C)C
2317,CN(C)P1(=[S+]Sc2ccccc2-c2ccccc2)N(c2ccccc2)c2ccc3ccccc3c2-c2c(ccc3ccccc23)N1c1ccccc1
2318,CN1c2ccc3ccccc3c2-c2c(ccc3ccccc23)N(C)P1(=[S+]Sc1ccccc1-c1ccccc1)N1CCCc2ccccc21
2319,C[C@H](c1ccc2ccccc2c1)N([C@H](C)c1ccc2ccccc2c1)P1(=[S+]Sc2ccccc2-c2ccccc2)N(C)c2ccc3ccccc3c2-c2c(ccc3ccccc23)N1C
2320,CC(C)N(C(C)C)P1(=[Se+]Sc2ccccc2-c2ccccc2)Oc2c(-c3ccccc3)cc3ccccc3c2-c2c(c(-c3ccccc3)cc3ccccc23)O1
2321,Cc1cc2ccccc2c2c1OP(=[Se+]Sc1ccccc1-c1ccccc1)(N(C(C)C)C(C)C)Oc1c(C)cc3ccccc3c1-2
2322,COc1cc2ccccc2c2c1OP(=[Se+]Sc1ccccc1-c1ccccc1)(N(C(C)C)C(C)C)Oc1c(OC)cc3ccccc3c1-2
2323,CCOc1cc2ccccc2c2c1OP(=[Se+]Sc1ccccc1-c1ccccc1)(N(C(C)C)C(C)C)Oc1c(OCC)cc3ccccc3c1-2
2324,CC(C)N(C(C)C)P1(=[Se+]Sc2ccccc2-c2ccccc2)Oc2c(OCc3ccccc3)cc3ccccc3c2-c2c(c(OCc3ccccc3)cc3ccccc23)O1
2325,CCC(C)N(C(C)CC)P1(=[Se+]Sc2ccccc2-c2ccccc2)Oc2c(OC)cc3ccccc3c2-c2c(c(OC)cc3ccccc23)O1
2326,CCOc1cc2ccccc2c2c1OP(=[Se+]Sc1ccccc1-c1ccccc1)(N(C(C)CC)C(C)CC)Oc1c(OCC)cc3ccccc3c1-2
2327,[2H]C([2H])([2H])Oc1cc2ccccc2c2c1OP(=[Se+]Sc1ccccc1-c1ccccc1)(N(C(C)C)C(C)C)Oc1c(OC([2H])([2H])[2H])cc3ccccc3c1-2
2328,COc1cc2ccccc2c2c1OP(=[Se+]Sc1ccccc1-c1ccccc1)(N(CC(C)C)CC(C)C)Oc1c(OC)cc3ccccc3c1-2
2329,CC(C)N(C(C)C)P1(=[Se+]Sc2ccccc2-c2ccccc2)Oc2c(F)cc3ccccc3c2-c2c(c(F)cc3ccccc23)O1
2330,COc1cc2ccccc2c2c1OP(=[Se+]Sc1ccccc1-c1ccccc1)(N1CCCCCC1)Oc1c(OC)cc3ccccc3c1-2
2331,CCN(CC)P1(=[S+]Sc2ccccc2-c2ccccc2)N(C)c2ccc3ccccc3c2-c2c(ccc3ccccc23)N1C
2332,CN1c2ccc3ccccc3c2-c2c(ccc3ccccc23)N(C)P1(=[S+]Sc1ccccc1-c1ccccc1)N1CCCCCC1
2333,CCC(C)N(C(C)CC)P1(=[S+]Sc2ccccc2-c2ccccc2)N(C)c2ccc3ccccc3c2-c2c(ccc3ccccc23)N1C
2334,CC(C)CN(CC(C)C)P1(=[S+]Sc2ccccc2-c2ccccc2)N(C)c2ccc3ccccc3c2-c2c(ccc3ccccc23)N1C
2335,CN1c2ccc3ccccc3c2-c2c(ccc3ccccc23)N(C)P1(=[S+]Sc1ccccc1-c1ccccc1)N(C1CCCCC1)C1CCCCC1
2336,CCC(C)N(C(C)CC)P1(=[Se+]Sc2ccccc2-c2ccccc2)N(C)c2ccc3ccccc3c2-c2c(ccc3ccccc23)N1C
2337,CN1c2ccc3ccccc3c2-c2c(ccc3ccccc23)N(C)P1(=[Se+]Sc1ccccc1-c1ccccc1)N1CCCCCC1
2338,CC(C)CN(CC(C)C)P1(=[Se+]Sc2ccccc2-c2ccccc2)N(C)c2ccc3ccccc3c2-c2c(ccc3ccccc23)N1C
2339,CN1c2ccc3ccccc3c2-c2c(ccc3ccccc23)N(C)P1(=[S+]Sc1ccccc1-c1ccccc1)N(C1CCCC1)C1CCCC1
2340,CN1c2ccc3ccccc3c2-c2c(ccc3ccccc23)N(C)P1(=[S+]Sc1ccccc1-c1ccccc1)N(C(Cc1ccccc1)Cc1ccccc1)C(Cc1ccccc1)Cc1ccccc1
2341,CN1c2ccc3ccccc3c2-c2c(ccc3ccccc23)N(C)P1(=[S+]Sc1ccccc1-c1ccccc1)N(c1ccccc1)c1ccccc1
2342,CC(C)N([C@@H](C)c1ccccc1)P1(=[S+]Sc2ccccc2-c2ccccc2)N(C)c2ccc3ccccc3c2-c2c(ccc3ccccc23)N1C
2343,C[C@@H](c1ccc2ccccc2c1)N([C@@H](C)c1ccc2ccccc2c1)P1(=[S+]Sc2ccccc2-c2ccccc2)N(C)c2ccc3ccccc3c2-c2c(ccc3ccccc23)N1C
2344,COc1ccc([C@H](C)N([C@@H](C)c2ccc(OC)cc2)P2(=[S+]Sc3ccccc3-c3ccccc3)N(C)c3ccc4ccccc4c3-c3c(ccc4ccccc34)N2C)cc1
2345,C[C@H](c1cccc2ccccc12)N([C@@H](C)c1cccc2ccccc12)P1(=[S+]Sc2ccccc2-c2ccccc2)N(C)c2ccc3ccccc3c2-c2c(ccc3ccccc23)N1C
2346,Cc1ccccc1[C@H](C)N([C@@H](C)c1ccccc1)P1(=[S+]Sc2ccccc2-c2ccccc2)N(C)c2ccc3ccccc3c2-c2c(ccc3ccccc23)N1C
2347,C[C@@H](c1ccc(F)cc1)N([C@@H](C)c1ccc(F)cc1)P1(=[S+]Sc2ccccc2-c2ccccc2)N(C)c2ccc3ccccc3c2-c2c(ccc3ccccc23)N1C
2348,Cc1ccc([C@H](C)N([C@@H](C)c2ccc(C)cc2)P2(=[S+]Sc3ccccc3-c3ccccc3)N(C)c3ccc4ccccc4c3-c3c(ccc4ccccc34)N2C)cc1
2349,CCC(CC)N(C(CC)CC)P1(=[S+]Sc2ccccc2-c2ccccc2)N(C)c2ccc3ccccc3c2-c2c(ccc3ccccc23)N1C
2350,CN1c2ccc3ccccc3c2-c2c(ccc3ccccc23)N(C)P1(=[S+]Sc1ccccc1-c1ccccc1)N1CCCCC1
2351,COc1ccc([C@@H](C)N([C@H](C)c2ccc(OC)cc2)P2(=[S+]Sc3ccccc3-c3ccccc3)N(C)c3ccc4ccccc4c3-c3c(ccc4ccccc34)N2C)cc1
2352,C[C@H](c1cccc2ccccc12)N([C@H](C)c1cccc2ccccc12)P1(=[S+]Sc2ccccc2-c2ccccc2)N(C)c2ccc3ccccc3c2-c2c(ccc3ccccc23)N1C
2353,CCN([C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)P1(=[S+]Sc2ccccc2-c2ccccc2)N(C)c2ccc3ccccc3c2-c2c(ccc3ccccc23)N1C
2354,CN1c2ccc3ccccc3c2-c2c(ccc3ccccc23)N(C)P1(=[S+]Sc1ccccc1-c1ccccc1)N(Cc1ccccc1)[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2
2355,CN1c2ccc3ccccc3c2-c2c(ccc3ccccc23)N(C)P1(=[S+]Sc1ccccc1-c1ccccc1)N(c1ccccc1)[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2
2356,CN1c2ccc3ccccc3c2-c2c(ccc3ccccc23)N(C)P1(N[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)=[S+]Sc1ccccc1-c1ccccc1
2357,CC(C)N(C)P1(=[S+]Sc2ccccc2-c2ccccc2)N(C)c2ccc3ccccc3c2-c2c(ccc3ccccc23)N1C
2358,CN1c2ccc3ccccc3c2-c2c(ccc3ccccc23)N(C)P1(=[S+]Sc1ccccc1-c1ccccc1)N(C)C(C)(C)C
2359,CN1c2ccc3ccccc3c2-c2c(ccc3ccccc23)N(C)P1(=[S+]Sc1ccccc1-c1ccccc1)N(C)C(C)(C)c1ccccc1
2360,CN1c2ccc3ccccc3c2-c2c(ccc3ccccc23)N(C)P1(=[S+]Sc1ccccc1-c1ccccc1)N(C)C1C2C[C@H]3C[C@@H](C2)C[C@@H]1C3
2361,CN(C)P1(=[S+]Sc2ccccc2-c2ccccc2)N(C)c2ccc3ccccc3c2-c2c(ccc3ccccc23)N1C
2362,CN1c2ccc3ccccc3c2-c2c(ccc3ccccc23)N(C)P1(=[S+]Sc1ccccc1-c1ccccc1)N1c2ccccc2CCc2ccccc21
2363,CC(C)N([C@H]1CCc2ccccc21)P1(=[S+]Sc2ccccc2-c2ccccc2)N(C)c2ccc3ccccc3c2-c2c(ccc3ccccc23)N1C
2364,CN1c2ccc3ccccc3c2-c2c(ccc3ccccc23)N(C)P1(=[S+]Sc1ccccc1-c1ccccc1)N(C1CCCCC1)[C@H]1CCCc2ccccc21
2365,CC(C)N(C1CCCCC1)P1(=[S+]Sc2ccccc2-c2ccccc2)N(C)c2ccc3ccccc3c2-c2c(ccc3ccccc23)N1C
2366,COc1ccc2c3c1OP(=[Se+]Sc1ccccc1-c1ccccc1)(N(C(C)C)C(C)C)Oc1c(OC)ccc4c1C3(CC2)CC4
2367,CC(C)N(C(C)C)P1(=[Se+]Sc2ccccc2-c2ccccc2)Oc2c(-c3ccccc3)ccc3c2C2(CC3)CCc3ccc(-c4ccccc4)c(c32)O1
2368,CC(C)N(C(C)C)P1(=[Se+]Sc2ccccc2-c2ccccc2)Oc2c(-c3ccc(C(F)(F)F)cc3)ccc3c2C2(CC3)CCc3ccc(-c4ccc(C(F)(F)F)cc4)c(c32)O1
2369,COc1ccc(-c2ccc3c4c2OP(=[Se+]Sc2ccccc2-c2ccccc2)(N(C(C)C)C(C)C)Oc2c(-c5ccc(OC)cc5)ccc5c2C4(CC3)CC5)cc1
2370,Cc1ccc2c3c1OP(=[S+]Sc1ccccc1-c1ccccc1)(N(C(C)C)C(C)(C)C)Oc1c(C)ccc4c1C3(CC2)CC4
2371,FC(F)(F)c1ccccc1Sc1cc2c(NCc3ccccc3)cc1OCCCCCCCCCCO2
2372,COc1cc(C)c(Sc2ccc(O)c(-c3ccccc3C)c2O)c(C)c1
2373,COc1cc(C)c(Sc2ccc(O)c(-c3ccccc3COCc3ccccc3)c2O)c(C)c1
2374,COCc1ccccc1-c1c(O)ccc(Sc2c(C)cc(OC)cc2C)c1O
2375,COc1cc(C)c(Sc2ccc(O)c(-c3ccc(OC)c4ccccc34)c2O)c(C)c1
2376,COc1cc(C)c(Sc2ccc(O)c(-c3ccc(F)c4ccccc34)c2O)c(C)c1
2377,COc1cc(C)c(Sc2ccc(O)c(-c3ccc(C)c4ccccc34)c2O)c(C)c1
2378,COc1cc(C)c(Sc2ccc(O)c(-c3cc4ccccc4c4ccccc34)c2O)c(C)c1
2379,COc1cc(C)c(Sc2ccc(O)c(-c3ccccc3Cl)c2O)c(C)c1
2380,CO[C@@H](/C=C/c1ccccc1)CSc1c(C(C)C)cccc1C(C)C
2381,CO[C@](C)(c1ccccc1)[C@@H](CCOCc1ccccc1)Sc1ccccc1
2382,COc1ccc(O[C@@H](c2ccccc2)[C@@H](CC(=O)OCc2ccccc2)Sc2ccccc2C)cc1
2383,COc1cc(C(C)C)c(SC[C@H](OC)/C(C)=C/c2ccccc2)c(C(C)C)c1
2384,O=C1CC[C@H](Sc2ccccc2)[C@H](c2ccccc2)O1
2385,O=C1CCC[C@]1(CSc1ccccc1)c1ccccc1
2386,Oc1ccc2ccccc2c1C1=C(Sc2ccccc2)CCc2ccccc21
2387,Oc1ccc2ccccc2c1C1=C(Sc2ccc(F)cc2)CCc2ccccc21
2388,COc1ccc(SC2=C(c3c(O)ccc4ccccc34)c3ccccc3CC2)cc1
2389,Cc1ccc(SC2=C(c3c(O)ccc4ccccc34)c3ccccc3CC2)cc1
2390,Oc1ccc2ccccc2c1C1=C(Sc2ccc(C(F)(F)F)cc2)CCc2ccccc21
2391,Oc1ccc2ccccc2c1C1=C(Sc2ccc3ccccc3c2)CCc2ccccc21
2392,Oc1ccc2ccccc2c1C1=C(Sc2cccc(F)c2)CCc2ccccc21
2393,COc1cccc(SC2=C(c3c(O)ccc4ccccc34)c3ccccc3CC2)c1
2394,Cc1cccc(SC2=C(c3c(O)ccc4ccccc34)c3ccccc3CC2)c1
2395,Oc1ccc2ccccc2c1C1=C(SCc2ccccc2)CCc2ccccc21
2396,CC(C)c1ccccc1SC1=C(c2c(O)ccc3ccccc23)c2ccccc2CC1
2397,Oc1ccc2ccccc2c1C1=C(Sc2ccccc2F)CCc2ccccc21
2398,COc1ccccc1SC1=C(c2c(O)ccc3ccccc23)c2ccccc2CC1
2399,Cc1ccccc1SC1=C(c2c(O)ccc3ccccc23)c2ccccc2CC1
2400,Oc1ccc2ccccc2c1C1=C(Sc2ccccc2C(F)(F)F)CCc2ccccc21
2401,CC(C)c1cccc(C(C)C)c1SC1=C(c2c(O)ccc3ccccc23)c2ccccc2CC1
2402,Cc1cccc(C)c1SC1=C(c2c(O)ccc3ccccc23)c2ccccc2CC1
2403,Cc1cc(C)c(SC2=C(c3c(O)ccc4ccccc34)c3ccccc3CC2)c(C)c1
2404,COc1cc(C)c(SC2=C(c3c(O)ccc4ccccc34)c3ccccc3CC2)c(C)c1
2405,CC(C)c1cc(C(C)C)c(SC2=C(c3c(O)ccc4ccccc34)c3ccccc3CC2)c(C(C)C)c1
2406,COc1cc(C(C)C)c(SC2=C(c3c(O)ccc4ccccc34)c3ccccc3CC2)c(C(C)C)c1
2407,CCCOc1c2cccc1Cc1cccc(c1OCCC)Cc1c(OCCC)c(cc(Nc3ccc(F)cc3)c1Sc1ccccc1)Cc1cccc(c1OCCC)C2
2408,c1ccc(Nc2ccc(Sc3ccccc3)c(Nc3ccccc3)c2-c2cccc3ccccc23)cc1
2409,COc1cc2c(Sc3ccccc3)cc1OCCCCCCCCCCO2
2410,COc1cc2c(Sc3ccccc3C)cc1OCCCCCCCCCCO2
2411,COc1cc2c(Sc3cccc(C)c3)cc1OCCCCCCCCCCO2
2412,COc1cc2c(Sc3ccc(C)cc3)cc1OCCCCCCCCCCO2
2413,COc1cc2c(Sc3c(C)cccc3C)cc1OCCCCCCCCCCO2
2414,COc1cc2c(Sc3cc(C)cc(C)c3)cc1OCCCCCCCCCCO2
2415,COc1cc2c(Sc3c(C)cccc3OC)cc1OCCCCCCCCCCO2
2416,COc1cc2c(Sc3c(C)cc(C)cc3C)cc1OCCCCCCCCCCO2
2417,COc1cc(C)c(Sc2cc3c(OC)cc2OCCCCCCCCCCO3)c(C)c1
2418,COc1cc2c(Sc3ccccc3C(C)C)cc1OCCCCCCCCCCO2
2419,COc1cc(C(C)C)c(Sc2cc3c(OC)cc2OCCCCCCCCCCO3)c(C(C)C)c1
2420,COc1cc2c(Sc3cccc(F)c3)cc1OCCCCCCCCCCO2
2421,COc1cc2c(Sc3ccc(F)cc3)cc1OCCCCCCCCCCO2
2422,COc1cc2c(Sc3ccccc3C(F)(F)F)cc1OCCCCCCCCCCO2
2423,COc1cc2c(Sc3ccc(C(F)(F)F)cc3)cc1OCCCCCCCCCCO2
2424,COc1cc2c(Sc3cc(Cl)cc(Cl)c3)cc1OCCCCCCCCCCO2
2425,COc1cc2c(Sc3ccccc3OC)cc1OCCCCCCCCCCO2
2426,COc1cccc(Sc2cc3c(OC)cc2OCCCCCCCCCCO3)c1
2427,COc1cc2c(Sc3ccc4ccccc4c3)cc1OCCCCCCCCCCO2
2428,COc1ccc(Sc2cc3c(OC)cc2OCCCCCCCCCCO3)cc1
2429,COc1cc2c(Sc3ccccc3F)cc1OCCCCCCCCCCO2
2430,COc1cc2c(Sc3cccc([N+](=O)[O-])c3)cc1OCCCCCCCCCCO2
2431,COc1cc2c(Sc3ccc([N+](=O)[O-])cc3)cc1OCCCCCCCCCCO2
2432,COc1cc2c(Sc3cccc(C(F)(F)F)c3)cc1OCCCCCCCCCCO2
2433,COc1cc2c(Sc3cc(F)cc(F)c3)cc1OCCCCCCCCCCO2
2434,Oc1cc2c(Sc3ccccc3)cc1OCCCCCCCCCCO2
2435,CC(C)c1ccccc1Sc1cc2c(O)cc1OCCCCCCCCCCO2
2436,Oc1cc2c(Sc3ccccc3-c3ccccc3)cc1OCCCCCCCCCCO2
2437,CC(C)c1cccc(C(C)C)c1Sc1cc2c(O)cc1OCCCCCCCCCCO2
2438,Cc1cc(C)c(Sc2cc3c(O)cc2OCCCCCCCCCCO3)c(C)c1
2439,CC(C)c1cc(C(C)C)c(Sc2cc3c(O)cc2OCCCCCCCCCCO3)c(C(C)C)c1
2440,COc1cc(C(C)C)c(Sc2cc3c(O)cc2OCCCCCCCCCCO3)c(C(C)C)c1
2441,CC(C)(C)c1cc(-c2ccccc2)cc(-c2ccccc2)c1NC1=C(Sc2ccccc2)C(=O)c2ccccc2C1=O
2442,Cc1ccccc1SC1=C(Nc2c(-c3ccccc3)cc(-c3ccccc3)cc2C(C)(C)C)C(=O)c2ccccc2C1=O
2443,Cc1cccc(SC2=C(Nc3c(-c4ccccc4)cc(-c4ccccc4)cc3C(C)(C)C)C(=O)c3ccccc3C2=O)c1
2444,Cc1ccc(SC2=C(Nc3c(-c4ccccc4)cc(-c4ccccc4)cc3C(C)(C)C)C(=O)c3ccccc3C2=O)cc1
2445,COc1ccccc1SC1=C(Nc2c(-c3ccccc3)cc(-c3ccccc3)cc2C(C)(C)C)C(=O)c2ccccc2C1=O
2446,COc1ccc(SC2=C(Nc3c(-c4ccccc4)cc(-c4ccccc4)cc3C(C)(C)C)C(=O)c3ccccc3C2=O)cc1
2447,CC(C)(C)c1cc(-c2ccccc2)cc(-c2ccccc2)c1NC1=C(Sc2cccc(F)c2)C(=O)c2ccccc2C1=O
2448,CC(C)(C)c1cc(-c2ccccc2)cc(-c2ccccc2)c1NC1=C(Sc2ccc(F)cc2)C(=O)c2ccccc2C1=O
2449,CC(C)(C)c1cc(-c2ccccc2)cc(-c2ccccc2)c1NC1=C(Sc2ccc3ccccc3c2)C(=O)c2ccccc2C1=O
2450,Cc1cc(C)c(SC2=C(Nc3c(-c4ccccc4)cc(-c4ccccc4)cc3C(C)(C)C)C(=O)c3ccccc3C2=O)c(C)c1
2451,COc1cc(C)c(SC2=C(Nc3c(-c4ccccc4)cc(-c4ccccc4)cc3C(C)(C)C)C(=O)c3ccccc3C2=O)c(C)c1
2452,Cc1cccc(C)c1SC1=C(Nc2c(-c3ccccc3)cc(-c3ccccc3)cc2C(C)(C)C)C(=O)c2ccccc2C1=O
2453,COc1cccc(C)c1SC1=C(Nc2c(-c3ccccc3)cc(-c3ccccc3)cc2C(C)(C)C)C(=O)c2ccccc2C1=O
2454,Cc1cc(C)cc(SC2=C(Nc3c(-c4ccccc4)cc(-c4ccccc4)cc3C(C)(C)C)C(=O)c3ccccc3C2=O)c1
2455,CC(C)(C)c1cc(-c2ccccc2)cc(-c2ccccc2)c1NC1=C(Sc2cc(Cl)cc(Cl)c2)C(=O)c2ccccc2C1=O
2456,COc1cccc(SC2=C(Nc3c(-c4ccccc4)cc(-c4ccccc4)cc3C(C)(C)C)C(=O)c3ccccc3C2=O)c1
2457,CC1=C(C)C(=O)C(Sc2ccccc2C)=C(Nc2c(-c3ccccc3)cc(-c3ccccc3)cc2C(C)(C)C)C1=O
2458,COc1ccccc1SC1=C(Nc2c(-c3ccccc3)cc(-c3ccccc3)cc2C(C)(C)C)C(=O)C(C)=C(C)C1=O
2459,CC1=C(C)C(=O)C(Sc2cccc(C)c2)=C(Nc2c(-c3ccccc3)cc(-c3ccccc3)cc2C(C)(C)C)C1=O
2460,CC1=C(C)C(=O)C(Sc2cccc(F)c2)=C(Nc2c(-c3ccccc3)cc(-c3ccccc3)cc2C(C)(C)C)C1=O
2461,COc1cccc(SC2=C(Nc3c(-c4ccccc4)cc(-c4ccccc4)cc3C(C)(C)C)C(=O)C(C)=C(C)C2=O)c1
2462,CC1=C(C)C(=O)C(Sc2ccc(C)cc2)=C(Nc2c(-c3ccccc3)cc(-c3ccccc3)cc2C(C)(C)C)C1=O
2463,CC1=C(C)C(=O)C(Sc2ccc(F)cc2)=C(Nc2c(-c3ccccc3)cc(-c3ccccc3)cc2C(C)(C)C)C1=O
2464,CC1=C(C)C(=O)C(Sc2ccc(C(F)(F)F)cc2)=C(Nc2c(-c3ccccc3)cc(-c3ccccc3)cc2C(C)(C)C)C1=O
2465,COc1ccc(SC2=C(Nc3c(-c4ccccc4)cc(-c4ccccc4)cc3C(C)(C)C)C(=O)C(C)=C(C)C2=O)cc1
2466,Cc1ccc(Sc2ccc(Nc3ccccc3)c(-c3cccc4ccccc34)c2Nc2ccccc2)cc1
2467,Fc1ccc(Sc2ccc(Nc3ccccc3)c(-c3cccc4ccccc34)c2Nc2ccccc2)cc1
2468,FC(F)(F)c1ccc(Sc2ccc(Nc3ccccc3)c(-c3cccc4ccccc34)c2Nc2ccccc2)cc1
2469,COc1ccc(Sc2ccc(Nc3ccccc3)c(-c3cccc4ccccc34)c2Nc2ccccc2)cc1
2470,Cc1cccc(Sc2ccc(Nc3ccccc3)c(-c3cccc4ccccc34)c2Nc2ccccc2)c1
2471,Fc1cccc(Sc2ccc(Nc3ccccc3)c(-c3cccc4ccccc34)c2Nc2ccccc2)c1
2472,COc1cccc(Sc2ccc(Nc3ccccc3)c(-c3cccc4ccccc34)c2Nc2ccccc2)c1
2473,c1ccc(Nc2ccc(Sc3ccc4ccccc4c3)c(Nc3ccccc3)c2-c2cccc3ccccc23)cc1
2474,Clc1cc(Cl)cc(Sc2ccc(Nc3ccccc3)c(-c3cccc4ccccc34)c2Nc2ccccc2)c1
2475,COc1cc(C)c(Sc2cc3c(NCc4ccccc4)cc2OCCCCCCCCCCO3)c(C)c1
2476,CC(C)c1cccc(C(C)C)c1Sc1cc2c(NCc3ccccc3)cc1OCCCCCCCCCCO2
